top_comp;bottom_comp;num_pieces;cycles;paths;points;index;fm_dimension;fm_volume;fm_nvolume;fm_ehrhart;fm_fvector;sfm_dimension;sfm_volume;sfm_nvolume;sfm_ehrhart;sfm_fvector
1|2|1|2|2;1|2|1|2|2;5;3;0;2;6;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 81, 108, 81, 36, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|1|3|1;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|1|4;4;2;0;2;4;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 87, 123, 95, 42, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|2|1|1|1;4;1;2;1;4;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|2|1|2;4;2;1;1;5;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|2|2|1;3;1;1;1;3;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|2|3;3;1;1;1;3;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|3|1|1;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|3|2;4;2;1;1;5;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 81, 108, 81, 36, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|4|1;4;2;1;1;5;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|2|5;3;1;1;1;3;6;1/16;45;1/16*t^6 + 31/48*t^5 + 43/16*t^4 + 277/48*t^3 + 27/4*t^2 + 49/12*t + 1;(1, 21, 66, 94, 75, 35, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|1|1|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|1|1|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|1|2|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|1|3;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|2|1|1;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|2|2;4;2;1;1;5;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 81, 108, 81, 36, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|3|1;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|3|4;3;1;1;1;3;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 87, 123, 95, 42, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|4|1|1|1;3;0;2;1;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|4|1|2;3;1;1;1;3;6;1/6;120;1/6*t^6 + 17/12*t^5 + 59/12*t^4 + 107/12*t^3 + 107/12*t^2 + 14/3*t + 1;(1, 30, 93, 127, 96, 42, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|4|2|1;2;0;1;1;1;6;1/3;240;1/3*t^6 + 5/2*t^5 + 23/3*t^4 + 37/3*t^3 + 11*t^2 + 31/6*t + 1;(1, 40, 124, 166, 121, 50, 11, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|4|3;2;0;1;1;1;6;1/6;120;1/6*t^6 + 17/12*t^5 + 59/12*t^4 + 107/12*t^3 + 107/12*t^2 + 14/3*t + 1;(1, 30, 93, 127, 96, 42, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|5|1|1;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|5|2;4;2;0;2;4;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 87, 123, 95, 42, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|6|1;2;0;1;1;1;6;1/15;48;1/15*t^6 + 83/120*t^5 + 23/8*t^4 + 49/8*t^3 + 847/120*t^2 + 251/60*t + 1;(1, 22, 73, 109, 89, 41, 10, 1);0;1;1;1;(1, 1)
1|2|1|2|2;1|7;3;1;1;1;3;6;1/36;20;1/36*t^6 + 7/20*t^5 + 125/72*t^4 + 13/3*t^3 + 413/72*t^2 + 229/60*t + 1;(1, 17, 56, 84, 70, 34, 9, 1);0;1;1;1;(1, 1)
1|2|1|2|2;2|1|1|1|1|1|1;4;0;3;1;3;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|1|1|2;4;1;2;1;4;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|1|2|1;3;0;2;1;2;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|1|3;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|2|1|1;4;1;2;1;4;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|2|2;4;2;1;1;5;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|3|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|1|4;3;1;1;1;3;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 116, 161, 120, 50, 11, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|2|1|1|1;3;0;3;0;3;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|2|1|2;3;1;2;0;4;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|2|2|1;2;0;2;0;2;6;1;720;t^6 + 6*t^5 + 15*t^4 + 20*t^3 + 15*t^2 + 6*t + 1;(1, 64, 192, 240, 160, 60, 12, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|2|3;2;0;2;0;2;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|3|1|1;3;0;3;0;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|3|2;3;1;2;0;4;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|4|1;3;1;2;0;4;6;1/6;120;1/6*t^6 + 3/2*t^5 + 16/3*t^4 + 29/3*t^3 + 19/2*t^2 + 29/6*t + 1;(1, 32, 96, 128, 96, 42, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|1|5;2;0;2;0;2;6;1/8;90;1/8*t^6 + 7/6*t^5 + 13/3*t^4 + 33/4*t^3 + 205/24*t^2 + 55/12*t + 1;(1, 28, 88, 123, 95, 42, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;2|2|1|1|1|1;3;0;3;0;3;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|1|1|2;3;1;2;0;4;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|1|2|1;2;0;2;0;2;6;1;720;t^6 + 6*t^5 + 15*t^4 + 20*t^3 + 15*t^2 + 6*t + 1;(1, 64, 192, 240, 160, 60, 12, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|1|3;2;0;2;0;2;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|2|1|1;3;1;2;0;4;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|2|2;3;2;1;0;5;7;1/4;1260;1/4*t^7 + 9/4*t^6 + 17/2*t^5 + 35/2*t^4 + 85/4*t^3 + 61/4*t^2 + 6*t + 1;(1, 72, 252, 390, 345, 188, 63, 12, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|3|1;2;0;2;0;2;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|2|4;2;1;1;0;3;7;1/4;1260;1/4*t^7 + 9/4*t^6 + 17/2*t^5 + 35/2*t^4 + 85/4*t^3 + 61/4*t^2 + 6*t + 1;(1, 72, 268, 438, 401, 220, 72, 13, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|3|1|1|1;3;0;2;1;2;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|2|1|2|2;2|3|1|2;3;1;1;1;3;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|2|1|2|2;2|3|2|1;2;0;1;1;1;6;1;720;t^6 + 6*t^5 + 15*t^4 + 20*t^3 + 15*t^2 + 6*t + 1;(1, 64, 192, 240, 160, 60, 12, 1);6;1/720;1;1/720*t^6 + 7/240*t^5 + 35/144*t^4 + 49/48*t^3 + 203/90*t^2 + 49/20*t + 1;(1, 7, 21, 35, 35, 21, 7, 1)
1|2|1|2|2;2|3|3;2;0;1;1;1;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);5;1/120;1;1/120*t^5 + 1/8*t^4 + 17/24*t^3 + 15/8*t^2 + 137/60*t + 1;(1, 6, 15, 20, 15, 6, 1)
1|2|1|2|2;2|4|1|1;2;0;2;0;2;6;1/3;240;1/3*t^6 + 5/2*t^5 + 23/3*t^4 + 37/3*t^3 + 11*t^2 + 31/6*t + 1;(1, 40, 124, 166, 121, 50, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|4|2;2;1;1;0;3;7;1/6;840;1/6*t^7 + 19/12*t^6 + 19/3*t^5 + 83/6*t^4 + 107/6*t^3 + 163/12*t^2 + 17/3*t + 1;(1, 60, 216, 347, 319, 180, 62, 12, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;2|5|1;2;0;2;0;2;6;1/6;120;1/6*t^6 + 3/2*t^5 + 16/3*t^4 + 29/3*t^3 + 19/2*t^2 + 29/6*t + 1;(1, 32, 96, 128, 96, 42, 10, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|2|1|2|2;2|6;2;1;1;0;3;7;1/30;168;1/30*t^7 + 53/120*t^6 + 71/30*t^5 + 20/3*t^4 + 643/60*t^3 + 1187/120*t^2 + 293/60*t + 1;(1, 36, 132, 225, 224, 138, 52, 11, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;3|1|1|1|1|1;4;0;3;1;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|1|1|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|1|2|1;3;0;2;1;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|1|3;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|2|1|1;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|2|2;4;2;1;1;5;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 81, 108, 81, 36, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|3|1;3;0;2;1;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|1|4;3;1;1;1;3;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 87, 123, 95, 42, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|2|1|1|1;3;0;3;0;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|2|1|2;3;1;2;0;4;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|2|2|1;2;0;2;0;2;6;1/2;360;1/2*t^6 + 7/2*t^5 + 10*t^4 + 15*t^3 + 25/2*t^2 + 11/2*t + 1;(1, 48, 144, 184, 128, 51, 11, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|2|3;2;0;2;0;2;6;1/4;180;1/4*t^6 + 2*t^5 + 13/2*t^4 + 11*t^3 + 41/4*t^2 + 5*t + 1;(1, 36, 108, 141, 102, 43, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|3|1|1;3;0;3;0;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|3|2;3;1;2;0;4;6;1/8;90;1/8*t^6 + 9/8*t^5 + 33/8*t^4 + 63/8*t^3 + 33/4*t^2 + 9/2*t + 1;(1, 27, 81, 108, 81, 36, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|4|1;3;1;2;0;4;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;3|5;2;0;2;0;2;6;1/16;45;1/16*t^6 + 31/48*t^5 + 43/16*t^4 + 277/48*t^3 + 27/4*t^2 + 49/12*t + 1;(1, 21, 66, 94, 75, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|1|1|1|1;4;1;3;0;5;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|1|1|2;4;2;2;0;6;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|1|2|1;3;1;2;0;4;6;1/6;120;1/6*t^6 + 3/2*t^5 + 16/3*t^4 + 29/3*t^3 + 19/2*t^2 + 29/6*t + 1;(1, 32, 96, 128, 96, 42, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|1|3;3;1;2;0;4;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|2|1|1;4;2;2;0;6;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|2|2;4;3;1;0;7;7;1/24;210;1/24*t^7 + 1/2*t^6 + 5/2*t^5 + 27/4*t^4 + 85/8*t^3 + 39/4*t^2 + 29/6*t + 1;(1, 36, 126, 204, 195, 118, 45, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|3|1;3;1;2;0;4;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;4|4;3;2;1;0;5;7;1/24;210;1/24*t^7 + 1/2*t^6 + 5/2*t^5 + 27/4*t^4 + 85/8*t^3 + 39/4*t^2 + 29/6*t + 1;(1, 36, 134, 228, 225, 138, 52, 11, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;5|1|1|1;3;0;3;0;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;5|1|2;3;1;2;0;4;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;5|2|1;2;0;2;0;2;6;1/6;120;1/6*t^6 + 3/2*t^5 + 16/3*t^4 + 29/3*t^3 + 19/2*t^2 + 29/6*t + 1;(1, 32, 96, 128, 96, 42, 10, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|2|1|2|2;5|3;2;0;2;0;2;6;1/12;60;1/12*t^6 + 5/6*t^5 + 10/3*t^4 + 41/6*t^3 + 91/12*t^2 + 13/3*t + 1;(1, 24, 72, 98, 76, 35, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|1|2|2;6|1|1;2;0;2;0;2;6;1/15;48;1/15*t^6 + 83/120*t^5 + 23/8*t^4 + 49/8*t^3 + 847/120*t^2 + 251/60*t + 1;(1, 22, 73, 109, 89, 41, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;6|2;2;1;1;0;3;7;1/30;168;1/30*t^7 + 33/80*t^6 + 511/240*t^5 + 95/16*t^4 + 2317/240*t^3 + 183/20*t^2 + 281/60*t + 1;(1, 33, 126, 221, 223, 138, 52, 11, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|2|2;7|1;3;1;1;1;3;6;1/20;36;1/20*t^6 + 11/20*t^5 + 29/12*t^4 + 65/12*t^3 + 98/15*t^2 + 121/30*t + 1;(1, 20, 68, 105, 88, 41, 10, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|2|1|2|2;8;1;0;1;0;1;7;1/105;48;1/105*t^7 + 107/720*t^6 + 229/240*t^5 + 469/144*t^4 + 509/80*t^3 + 1277/180*t^2 + 1753/420*t + 1;(1, 23, 95, 182, 198, 130, 51, 11, 1);1;1;1;t + 1;(1, 2, 1)
1|2|1|3|1;1|2|1|3|1;6;2;0;4;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|1|4;4;1;1;2;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|2|1|1|1;5;1;1;3;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|2|1|2;4;1;1;2;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|2|2|1;4;1;1;2;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|2|3;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|3|1|1;5;1;2;2;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|2|1|3|1;1|2|3|2;4;1;2;1;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);0;1;1;1;(1, 1)
